name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,tempmax,tempmin,feelslikemax,feelslikemin,precipcover,sunrise,sunset,moonphase,description
Hanoi,2018-09-08 18:00:00,27.5,29.7,21.5,69.83,0.0,0,,0,0,13.7,2.7,33.0,1009.0,99.2,10.0,62.1,0.2,1,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-08 19:00:00,27.9,30.1,21.4,67.81,0.157,100,rain,0,0,12.2,9.3,326.0,1009.7,90.2,10.1,0.1,0.0,0,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-08 20:00:00,26.5,26.5,22.0,76.35,0.0,0,,0,0,10.4,6.5,350.0,1011.0,99.3,9.5,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-08 21:00:00,27.0,29.0,21.5,71.91,0.0,0,,0,0,9.7,9.4,15.0,1011.0,100.0,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-08 22:00:00,27.4,29.6,21.6,70.78,0.0,0,,0,0,8.6,8.2,360.0,1011.9,90.0,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-09-08 23:00:00,27.0,28.2,19.0,61.61,0.0,0,,0,0,10.8,11.2,15.0,1012.0,100.0,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 00:00:00,27.0,28.1,18.5,59.72,0.0,0,,0,0,13.3,6.5,40.0,1012.0,100.0,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 01:00:00,27.1,28.7,20.3,66.65,0.0,0,,0,0,15.8,7.5,335.0,1011.4,99.4,10.1,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 02:00:00,27.0,28.2,19.0,61.61,0.0,0,,0,0,13.0,7.6,10.0,1011.0,100.0,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 03:00:00,26.5,26.5,19.0,63.45,0.0,0,,0,0,12.6,11.2,10.0,1011.0,100.0,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 04:00:00,26.5,26.5,19.2,64.12,0.0,0,,0,0,13.3,10.6,329.0,1011.2,100.0,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 05:00:00,26.0,26.0,18.0,61.39,0.0,0,,0,0,14.0,10.3,10.0,1011.0,89.7,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 06:00:00,26.0,26.0,18.0,61.39,0.0,0,,0,0,14.4,10.3,10.0,1012.0,37.7,10.0,1.1,0.0,0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 07:00:00,26.1,26.1,19.0,64.94,0.0,0,,0,0,14.4,7.3,331.0,1012.5,99.2,10.6,43.3,0.2,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 08:00:00,26.5,26.5,18.0,59.6,0.0,0,,0,0,16.6,9.4,10.0,1013.0,66.6,10.0,207.2,0.7,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 09:00:00,27.5,28.6,18.5,57.99,0.0,0,,0,0,20.5,7.4,15.0,1013.0,79.0,10.0,386.2,1.4,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 10:00:00,28.6,29.7,18.6,54.76,0.0,0,,0,0,24.1,5.3,297.0,1013.5,90.2,10.0,612.2,2.2,6,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 11:00:00,29.5,31.3,20.0,56.69,0.0,0,,0,0,25.9,11.2,30.0,1013.0,93.6,10.0,835.9,3.0,8,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 12:00:00,30.5,32.2,19.5,51.89,0.0,0,,0,0,25.9,10.3,35.0,1012.0,86.9,10.0,888.8,3.2,9,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 13:00:00,30.3,31.6,18.9,50.42,0.007,100,rain,0,0,25.2,7.4,15.0,1011.9,68.3,10.7,893.5,3.2,9,,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 14:00:00,30.5,32.8,20.5,55.2,0.0,0,,0,0,16.6,8.5,90.0,1010.0,27.5,10.0,387.6,1.4,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 15:00:00,30.5,33.1,21.0,56.93,0.0,0,,0,0,14.8,10.3,95.0,1010.0,27.5,10.0,405.3,1.5,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 16:00:00,29.4,31.6,20.6,59.24,0.0,0,,0,0,14.0,7.7,90.0,1009.9,89.5,10.1,339.2,1.2,3,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 17:00:00,29.5,31.6,20.5,58.47,0.0,0,,0,0,12.6,8.5,105.0,1009.0,17.8,10.0,254.5,0.9,3,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 18:00:00,28.5,31.0,21.5,65.88,0.0,0,,0,0,8.6,13.0,120.0,1010.0,0.0,8.5,73.9,0.3,1,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 19:00:00,27.2,29.8,22.4,75.04,0.0,0,,0,0,8.3,5.3,174.0,1011.2,78.5,9.9,0.1,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 20:00:00,27.0,28.8,21.0,69.74,0.0,0,,0,0,9.4,12.1,155.0,1013.0,30.0,8.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 21:00:00,27.0,29.0,21.5,71.91,0.0,0,,0,0,9.7,9.4,140.0,1014.0,27.5,8.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 22:00:00,26.1,26.1,22.7,81.35,0.0,0,,0,0,8.6,7.0,138.0,1014.0,79.1,9.1,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-09-09 23:00:00,26.0,26.0,22.0,78.64,0.0,0,,0,0,6.1,1.8,164.0,1014.0,0.0,7.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 00:00:00,26.0,26.0,23.5,86.13,0.1,100,rain,0,0,5.0,4.5,350.0,1014.0,0.0,6.5,0.0,0.0,0,,Rain,rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 01:00:00,26.1,26.1,22.5,80.79,0.0,0,,0,0,5.4,0.9,1.0,1013.4,78.4,9.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 02:00:00,25.5,25.5,23.0,86.08,0.3,100,rain,0,0,12.6,3.6,80.0,1013.0,0.0,6.5,0.0,0.0,0,,Rain,rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 03:00:00,25.5,25.5,22.5,83.51,0.9,100,rain,0,0,9.4,4.5,45.0,1013.0,0.0,6.5,0.0,0.0,0,,Rain,rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 04:00:00,24.7,24.7,22.8,88.79,0.0,0,,0,0,6.5,6.8,85.0,1012.9,91.5,9.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 05:00:00,24.5,24.5,23.5,94.17,0.2,100,rain,0,0,6.1,12.1,125.0,1013.0,0.0,6.5,0.0,0.0,0,,Rain,rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 06:00:00,24.0,24.0,22.5,91.34,0.1,100,rain,0,0,6.5,6.5,130.0,1013.0,30.0,4.0,1.4,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 07:00:00,24.4,24.4,22.3,88.07,0.0,0,,0,0,11.9,4.3,215.0,1014.0,93.0,9.2,80.5,0.3,1,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 08:00:00,26.0,26.0,22.5,81.07,0.0,0,,0,0,15.8,6.5,165.0,1014.0,89.0,6.0,208.1,0.7,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 09:00:00,27.0,28.8,21.0,69.74,0.0,0,,0,0,18.0,4.5,120.0,1015.0,89.0,5.5,374.7,1.3,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 10:00:00,27.7,30.4,22.2,71.74,0.0,0,,0,0,19.8,1.3,4.0,1014.7,97.5,9.6,577.0,2.1,6,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 11:00:00,29.0,31.1,20.5,60.18,0.0,0,,0,0,20.2,7.6,30.0,1014.0,89.0,10.0,578.8,2.1,6,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 12:00:00,29.5,31.6,20.5,58.46,0.0,0,,0,0,19.4,8.5,40.0,1013.0,95.5,10.0,581.6,2.1,6,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 13:00:00,30.4,32.4,20.0,53.8,0.0,0,,0,0,19.8,1.9,3.0,1012.1,80.2,10.3,638.2,2.3,6,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 14:00:00,30.5,33.1,21.0,56.92,0.0,0,,0,0,18.0,8.5,25.0,1011.0,98.4,10.0,505.9,1.8,5,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 15:00:00,30.5,33.9,22.0,60.52,0.0,0,,0,0,18.0,6.5,80.0,1010.0,96.9,10.0,451.3,1.6,5,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 16:00:00,31.0,34.0,21.4,56.56,0.0,0,,0,0,18.7,10.0,128.0,1009.7,80.2,10.1,407.8,1.5,4,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 17:00:00,30.0,33.3,22.0,62.28,0.0,0,,0,0,17.6,6.5,75.0,1010.0,88.2,10.0,253.2,0.9,3,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 18:00:00,29.0,31.7,21.5,63.99,0.0,0,,0,0,13.7,6.5,65.0,1010.0,74.9,10.0,69.5,0.3,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 19:00:00,28.9,32.3,22.7,69.3,0.0,0,,0,0,8.6,7.0,74.0,1010.4,0.5,10.0,0.0,0.0,0,,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 20:00:00,28.0,30.7,22.0,69.92,0.0,0,,0,0,9.0,9.4,105.0,1011.0,0.0,8.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 21:00:00,27.0,29.2,22.0,74.14,0.0,0,,0,0,8.3,6.5,90.0,1012.0,30.0,8.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 22:00:00,27.4,31.0,24.1,82.14,0.0,0,,0,0,7.9,7.8,116.0,1012.4,15.6,9.6,0.0,0.0,0,,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-09-10 23:00:00,27.0,29.9,23.5,81.2,0.0,0,,0,0,6.8,10.3,160.0,1012.0,89.0,8.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 00:00:00,27.0,30.1,24.0,83.68,0.0,0,,0,0,5.0,8.5,155.0,1012.0,12.5,7.5,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 01:00:00,26.6,26.6,24.3,86.87,0.0,0,,0,0,4.0,6.4,180.0,1011.6,82.1,9.6,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 02:00:00,26.5,26.5,25.0,91.49,0.0,0,,0,0,4.7,2.7,210.0,1011.0,50.0,6.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 03:00:00,26.0,26.0,24.5,91.46,0.0,0,,0,0,3.2,2.7,53.6,1011.0,50.0,6.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 04:00:00,26.0,26.0,23.5,86.08,0.0,0,,0,0,7.9,6.8,171.0,1010.7,93.1,9.8,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 05:00:00,25.0,25.0,24.0,94.19,0.5,100,rain,0,0,9.4,4.5,65.0,1011.0,12.5,7.5,0.0,0.0,0,,Rain,rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 06:00:00,25.0,25.0,25.0,100.0,0.1,100,rain,0,0,8.3,6.5,40.0,1012.0,0.0,5.0,0.8,0.0,0,,Rain,rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 07:00:00,26.6,26.6,25.0,90.84,0.0,0,,0,0,9.4,6.4,158.0,1012.1,76.9,8.9,54.4,0.2,1,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 08:00:00,27.5,32.0,25.5,88.88,0.0,0,,0,0,10.4,5.4,60.0,1012.0,50.0,4.0,128.0,0.5,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 09:00:00,29.0,34.0,24.5,76.73,0.0,0,,0,0,14.4,6.5,65.0,1012.0,69.0,3.5,392.0,1.4,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 10:00:00,29.2,33.5,23.5,71.4,0.0,0,,0,0,15.5,1.1,17.0,1012.3,89.8,8.8,588.7,2.1,6,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 11:00:00,29.5,33.5,23.0,68.11,0.1,100,rain,0,0,16.6,7.4,130.0,1011.0,89.0,6.0,757.7,2.7,8,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 12:00:00,30.0,33.7,22.5,64.2,0.1,100,rain,0,0,18.0,6.5,120.0,1010.0,50.0,6.5,759.1,2.7,8,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 13:00:00,31.6,36.5,23.3,61.49,0.0,0,,0,0,18.0,10.0,123.0,1009.5,85.7,9.5,468.8,1.7,5,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 14:00:00,30.0,34.1,23.0,66.18,0.1,100,rain,0,0,20.2,10.3,115.0,1008.0,89.0,6.0,670.5,2.4,7,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 15:00:00,30.0,34.1,23.0,66.18,0.1,100,rain,0,0,21.6,8.5,100.0,1007.0,40.0,7.0,498.8,1.8,5,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 16:00:00,31.1,35.3,22.6,60.65,0.0,0,,0,0,25.2,10.8,107.0,1007.3,68.6,9.5,331.6,1.2,3,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 17:00:00,30.5,34.8,23.0,64.31,0.0,0,,0,0,23.8,12.1,110.0,1007.0,27.5,8.0,186.3,0.7,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 18:00:00,29.0,32.7,23.0,70.11,0.0,0,,0,0,18.4,11.2,110.0,1007.0,0.0,9.5,53.8,0.2,1,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 19:00:00,29.0,34.1,24.6,76.99,0.0,0,,0,0,12.2,10.5,135.0,1008.0,7.3,9.7,0.0,0.0,0,,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 20:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,9.4,9.4,100.0,1009.0,0.0,5.5,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 21:00:00,27.0,30.9,25.5,91.52,0.0,0,,0,0,7.9,7.4,95.0,1010.0,37.5,5.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 22:00:00,27.5,31.8,25.1,86.73,0.0,0,,0,0,8.3,2.1,26.0,1010.2,0.0,8.9,0.0,0.0,0,,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-09-11 23:00:00,27.5,31.7,25.0,86.27,0.0,0,,0,0,8.3,10.3,140.0,1010.0,0.0,5.5,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 00:00:00,27.0,30.6,25.0,88.84,0.0,0,,0,0,7.6,6.5,135.0,1009.0,0.0,7.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 01:00:00,26.5,26.5,25.1,91.96,0.0,0,,0,0,6.5,1.0,10.0,1009.3,79.6,9.1,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 02:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,9.4,6.5,80.0,1009.0,0.0,5.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 03:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,9.0,6.5,85.0,1008.0,0.0,3.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 04:00:00,26.5,26.5,25.3,93.34,0.0,0,,0,0,7.9,6.8,79.0,1008.4,86.3,8.6,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 05:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,7.6,2.7,360.0,1009.0,0.0,4.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 06:00:00,26.0,26.0,26.0,100.0,0.0,0,,0,0,7.2,5.6,90.0,1009.0,0.0,2.5,1.6,0.0,0,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 07:00:00,26.5,26.5,25.1,91.57,0.0,0,,0,0,9.4,2.1,12.0,1009.1,78.4,3.7,93.4,0.3,1,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 08:00:00,28.5,35.2,26.5,88.95,0.1,100,rain,0,0,12.6,8.5,85.0,1010.0,0.0,4.5,248.4,0.9,2,,Rain,rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 09:00:00,30.0,34.1,23.0,66.18,0.1,100,rain,0,0,18.0,7.6,120.0,1010.0,27.5,10.0,457.0,1.6,5,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 10:00:00,30.6,35.5,23.5,65.86,0.0,0,,0,0,19.1,7.6,90.0,1010.0,76.6,10.0,521.4,1.9,5,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 11:00:00,31.5,36.1,23.0,60.74,0.0,0,,0,0,20.9,9.4,75.0,1009.0,70.0,10.0,748.4,2.7,7,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 12:00:00,31.0,35.5,23.0,62.5,0.0,0,,0,0,20.9,10.3,85.0,1008.0,89.0,10.0,566.0,2.0,6,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 13:00:00,32.3,36.5,22.3,55.78,0.0,0,,0,0,22.0,10.4,129.0,1007.7,89.8,10.3,798.6,2.9,8,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 14:00:00,32.5,37.4,23.0,57.4,0.0,0,,0,0,19.4,11.2,75.0,1006.0,69.0,10.0,574.2,2.1,6,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 15:00:00,32.5,37.4,23.0,57.4,0.0,0,,0,0,18.4,9.4,90.0,1005.0,27.5,10.0,533.2,1.9,5,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 16:00:00,32.0,36.8,23.0,59.25,0.0,0,,0,0,19.1,10.7,90.0,1005.0,60.0,10.6,405.8,1.5,4,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 17:00:00,31.0,35.5,23.0,62.5,0.0,0,,0,0,18.7,8.5,70.0,1005.0,50.0,10.0,238.1,0.9,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 18:00:00,30.0,34.1,23.0,66.18,0.0,0,,0,0,11.9,6.5,65.0,1005.0,0.0,8.0,57.0,0.2,1,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 19:00:00,29.0,32.7,23.0,70.11,0.0,0,,0,0,9.4,5.4,30.0,1006.0,30.0,6.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 20:00:00,29.0,32.7,23.0,70.11,0.0,0,,0,0,10.8,8.5,85.0,1007.0,89.0,6.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 21:00:00,29.0,32.7,23.0,70.11,0.0,0,,0,0,14.8,12.1,125.0,1008.0,50.0,9.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 22:00:00,28.5,31.7,22.5,70.02,0.0,0,,0,0,15.1,11.2,150.0,1008.0,27.5,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-12 23:00:00,28.0,31.3,23.0,74.3,0.0,0,,0,0,14.0,10.3,150.0,1008.0,27.5,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-13 00:00:00,28.0,31.3,23.0,74.3,0.0,0,,0,0,10.8,6.5,160.0,1008.0,50.0,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-13 01:00:00,28.0,31.3,23.0,74.3,0.0,0,,0,0,7.2,5.4,135.0,1007.0,50.0,9.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-13 02:00:00,28.0,31.6,23.5,76.58,0.0,0,,0,0,6.8,4.5,160.0,1007.0,50.0,9.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-13 03:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,4.3,4.5,360.0,1007.0,27.5,7.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-13 04:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,3.6,4.5,40.0,1007.0,27.5,7.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-13 05:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,5.0,8.5,40.0,1007.0,27.5,5.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-13 06:00:00,27.0,31.2,26.0,94.27,0.0,0,,0,0,6.5,4.5,40.0,1007.0,27.5,3.0,1.3,0.0,0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-13 07:00:00,27.5,32.0,25.5,88.87,0.0,0,,0,0,9.0,5.6,30.0,1008.0,27.5,3.5,62.3,0.2,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-13 08:00:00,29.0,33.2,23.5,72.26,0.0,0,,0,0,13.0,3.6,0.5,1009.0,12.5,4.5,224.5,0.8,2,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-13 09:00:00,30.5,35.8,24.0,68.31,0.0,0,,0,0,22.0,5.6,30.0,1009.0,0.0,6.5,495.1,1.8,5,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-13 10:00:00,31.0,36.0,23.5,64.41,0.0,0,,0,0,22.7,13.0,50.0,1009.0,50.0,7.5,695.8,2.5,7,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-13 11:00:00,32.0,36.8,23.0,59.04,0.1,100,rain,0,0,22.3,11.2,55.0,1009.0,37.5,10.0,756.4,2.7,8,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-09-13 12:00:00,32.0,36.8,23.0,59.04,0.0,0,,0,0,22.7,13.0,60.0,1007.0,50.0,10.0,691.3,2.5,7,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
